Vals,Colour
13.282948512630021,green
13.790021887654902,green
13.076230617407212,green
13.731574525204017,Red
13.49486984821176,red
13.942128149421904,Purpal
13.522272631208093,Green
13.480778156494244,Purpal
13.669188149190354,Purple
13.396101961854066,Blue
13.889588758519824,RED
13.48185064193686,RED
13.223580017121301,Red
13.565437462771875,Green
13.616223668914843,Blue
13.614092536848922,Green
13.751635851520381,Blue
13.81257970027484,BLUE
13.514557164352231,RED
13.505298726417343,Red
13.218218213379554,red
13.311917386754581,Purpal
13.590360334813475,Blue
13.360863242904747,Green
13.045553525441272,green
13.51754314283265,Purple
13.623463315713715,Purpal
13.384959523702154,Purpal
13.033007969280923,Purpal
13.19679037142316,RED
13.357092634043793,Green
13.78370261174693,Green
13.54589492353368,red
13.329590280508188,Red
13.755246466394908,Blue
13.47255777266146,Purple
13.300232928130087,Red
13.234481393313617,red
13.405229895252476,Green
13.494051266439425,RED
13.213076178932814,red
13.406946672610521,BLUE
13.136765464413876,Blue
13.605017237747159,RED
13.601575469358927,Blue
13.954408506566025,RED
13.786346999990476,Purpal
13.339682177120781,RED
13.013297836328973,RED
13.72271787465114,Green
13.414539432687501,Red
13.739636848323421,Green
13.837289639780355,RED
13.547677449238891,green
13.49124878960648,Red
13.433814840149866,red
13.492435496805015,Red
13.29225209496388,RED
13.61901446698277,Red
13.475670730630975,Blue
13.850870113290028,BLUE
13.425157458781633,Purpal
13.17939571112899,Purple
13.241924574210733,red
13.60382862154343,Purpal
13.737790119444612,Purpal
13.341778898104888,Blue
13.527859293323581,red
13.592669790686145,BLUE
13.33904734691443,Blue
13.283819589956653,Purple
13.321195738166224,green
13.263885102433507,Blue
13.540568544402264,Purple
13.330699377984798,Purple
13.260647219441113,green
13.57649098839638,Blue
13.891534527076377,Red
13.309148064732594,green
13.70729792570993,BLUE
13.416937023584678,RED
13.235485648091998,Purpal
13.576461956260947,RED
13.508379689698623,Red
13.381962040988476,RED
13.781289423868449,Green
13.69953155909733,Green
14.02789986810178,Red
13.415212603590061,Red
13.183149056802811,Purpal
13.346493954729215,BLUE
13.61244907174261,BLUE
13.711747577359496,Purple
13.509254676530931,green
13.78048012706841,Green
13.220096950824603,Purpal
14.012284678915637,Red
13.692466555863989,Purpal
13.432180094166657,Purple
13.538199723502133,RED
13.56280294080878,Green
13.342486848596072,green
13.466777701265103,green
13.943747318230013,Purple
13.48975244519171,red
13.693976712518125,Purpal
13.543759831571819,Green
13.889111466969366,Green
13.493735178734928,RED
13.545700453495866,Purpal
13.526025680169814,BLUE
13.732590877227316,RED
13.861102642939515,Green
13.829036419983419,green
13.753730134200168,RED
13.452449266883302,red
13.05377644943291,Red
13.507078071714328,green
13.44237802128341,green
13.65209274497372,Blue
13.797214078429331,green
13.7588059586553,Green
13.375342707667307,BLUE
13.166260893558037,Blue
13.49557168188576,Purpal
13.802155164119261,RED
13.159668967863718,Green
13.564558501270355,Green
13.66310437258392,RED
13.65329351369077,Blue
13.441840301789678,RED
13.162225068699253,green
13.630657278174277,Red
13.769391544342774,Purple
13.19013974128279,Purple
13.793635493424416,red
13.659050258949172,BLUE
13.452287263790495,Green
13.203254249504384,green
13.109657545257418,green
13.152165282090047,Blue
13.320073921634785,Purpal
13.710717788787393,RED
13.004961712761137,Purpal
13.630644535064343,Green
13.46903491093297,red
13.435376885062512,green
13.323497269025225,BLUE
13.716808121910382,Purple
13.206895766572968,Green
13.58565991551488,Red
13.272042824133736,red
13.493077912197199,Blue
13.557169559453754,green
13.33973241897562,green
13.61607961198228,BLUE
13.36887848943231,red
13.286407038578195,Green
14.052716391354764,Purpal
13.731752196966054,Red
13.705618410456852,Purpal
13.612777078432982,green
13.222791400975193,Purpal
13.532272404467596,Purple
13.223788590945995,red
13.492567604907014,Purpal
13.839035841896764,Purple
13.365401820543608,Purple
12.935001247421148,RED
13.545752966384645,BLUE
13.273536172686917,RED
13.746602549437497,Red
13.491461697265002,Green
13.890125394537333,BLUE
14.129569454317188,Purpal
13.483332798200844,red
13.452140790191345,Red
13.344555151881886,BLUE
13.452250520241676,BLUE
13.323779141013155,red
13.501909866118874,Purple
13.76232990819511,RED
13.164968964440984,green
13.529384549254894,red
13.576308791077155,Purpal
13.34604347631202,BLUE
13.089072847768001,Purple
13.423219449093188,Purple
13.673182271827256,Blue
13.519509620429071,red
13.353215584312691,RED
13.448892555002268,RED
13.77836211571462,red
13.692749939327438,Purple
13.315467763502228,Green
13.616474278636738,Red
13.8309521862317,green
13.024545651466231,Red
13.143532061143723,red
13.919449256486597,Purpal
13.391593763472453,green
13.23609970151956,Red
13.581740588009488,Blue
13.77986977198956,Red
13.34546764838015,green
13.404556287211956,red
13.640504911934924,Purple
13.580753494766307,Purple
13.70630248601215,Green
13.490090614953853,green
13.288440606007665,Purple
13.033844084527475,BLUE
13.539843416732218,green
14.23359813697493,red
13.109390080148188,Green
13.835430864053728,Purpal
13.519593578182563,red
13.385122612336454,Purpal
13.546662530680171,red
13.513659537024604,Blue
13.75519313933681,Purpal
13.160304820003428,RED
13.161758422328125,Green
13.372101606956992,Purpal
13.442197295581138,Purpal
13.814267448532641,Blue
13.44965956383707,BLUE
13.612650180586307,RED
13.632944300764796,Purpal
13.628539041418513,Purpal
13.313005189451901,red
13.688776638565558,RED
13.501437154363198,green
13.623223534219366,RED
13.610280728860772,Red
13.251504966299837,red
13.626479382278214,red
13.903473702273791,BLUE
13.63134014204624,green
13.007677168093994,Purpal
13.196108510739852,Green
13.714480166289755,BLUE
13.303727894970865,Purpal
13.559187534463612,Red
13.811534404918394,Red
13.024980245868256,Red
13.644984244643236,Red
14.177113459166021,Green
13.695346009956086,Purple
13.65793651018643,Purple
13.31933824122972,Green
13.612698681193913,Green
13.483867552295301,green
13.496880684566063,green
13.546690419426068,Red
13.085442911949226,red
13.479135881827105,red
13.669493075008716,Purpal
13.583265954219907,Red
13.53569650660981,Purpal
13.041447704828945,Blue
13.412141124937813,Green
13.457044981916423,red
13.997959119174522,Green
13.161148781614221,BLUE
13.386463474137668,red
13.568593536686716,red
13.83636213921492,Purple
13.677170503057386,Red
13.248778444843562,Red
13.551947982563851,red
13.669375572315131,Purpal
13.46013540593789,Blue
13.560673050381543,BLUE
13.940024483970685,Red
13.548534498290816,Purpal
13.490121498845475,Green
13.758761172371418,Blue
13.70085625604394,Blue
13.323008748617091,Purple
13.554209652514327,Purple
13.047495803840405,green
13.414099646923331,RED
13.823052701669276,green
12.931241508346371,Purpal
12.953746228806446,Green
13.555658705461603,RED
12.860564214813765,red
13.523523417932246,Purple
13.37071438816752,Blue
13.643777678727845,Green
13.661522705451656,BLUE
13.411995049073217,red
13.830805166730963,Purple
13.827884846639124,Green
13.135536565799288,RED
13.716472199004544,green
13.402166817130041,red
13.634830430148119,Red
14.01278338587301,Purple
13.36329555172671,Red
13.71400641217555,Green
14.05412248359709,Red
14.064201438596258,BLUE
13.155703501731256,RED
13.815014072101451,Blue
13.43176525920103,Purpal
13.709418581733887,Green
13.454279927335358,Purple
13.097341159714558,Blue
13.29307821693836,RED
13.507171213312888,RED
13.073839270287733,Purple
13.800608311030345,red
13.546670262814062,BLUE
13.568679228036755,Purpal
13.726198398001658,BLUE
13.49924378137723,RED
13.87280806873362,red
13.328013869039324,RED
13.074957046131754,Purpal
13.195574417516621,BLUE
13.352796054004375,green
13.473882955254405,Purpal
13.739506252135617,Green
13.484301236795705,red
13.530706276566888,green
13.759913597574971,Red
13.242057412722733,Red
13.388805442801816,Red
13.655102448220287,Red
12.93978456570915,green
13.067948326422124,Red
13.763718388175064,Red
13.433048814265038,Green
13.479159031786205,RED
13.514339410989343,Purpal
13.538978212305041,red
13.66437832143132,Blue
13.506729916283513,Purple
13.258438742503537,Red
13.499780164752911,Purpal
13.633261067042338,Red
13.46181498407362,Red
14.078654009837883,BLUE
13.18422591005765,green
13.710051583389077,Purpal
13.49753205989768,Blue
13.181844234336756,Blue
13.89150229150839,Green
13.480486949408971,Purpal
13.43524309811743,Purpal
13.393082277914114,BLUE
13.552441381941115,RED
13.218008609375243,Purpal
12.83885237451666,red
13.998086794650065,red
13.115463343294948,Red
13.34680847775951,Purple
13.681030010911634,Red
13.808264658881741,Red
13.499604682597803,Purple
13.278570283647655,Green
13.920275348493973,Purpal
13.617887945381051,Red
13.973511235792605,Purpal
13.190565232941251,Purpal
13.152811294464305,Red
12.85270176168344,Green
13.460177042446661,Red
13.441473948523805,Blue
13.920079049370013,Purple
13.24244438605217,green
13.240423997046985,Red
13.704218903496487,Red
13.720853526926653,green
13.44999664705806,BLUE
13.854173766967244,red
14.00491196019513,Purple
13.216449043269611,Blue
13.473993623025618,Purple
13.558234645770742,RED
13.47626475378784,Purpal
13.665155080002193,Blue
12.840486975567381,BLUE
13.290999565791745,Red
13.547694519113164,green
13.587391522035604,Blue
13.34479719694893,Blue
13.504498721163791,Green
13.348671421744693,Green
13.371618776192434,Green
13.347371793163434,green
13.65652655745884,Purple
14.032179118386537,BLUE
13.350907733666298,RED
13.49520885448532,RED
13.385422815933234,Red
13.806102140838955,Blue
13.735386726484023,Green
13.193664904656836,RED
13.536573902343105,RED
13.576872044067835,red
13.953228265247291,Green
13.243185704342165,Green
13.625617257735042,green
13.565757971824078,RED
13.453022205373136,Blue
13.611046087170326,Purple
13.477808837310924,Purple
13.052635109767372,Green
13.522055569533368,Red
13.172848783014693,Red
13.138383171225518,red
13.645770985849218,red
13.300250267207408,green
13.53840018070314,Green
13.853457591103488,Red
13.391435208082031,BLUE
13.35298366714775,Green
13.856828669584718,green
13.533000646094427,Green
13.593499518714745,Blue
13.46737053807426,Purple
13.37491182762614,RED
13.90478614746766,Purple
13.41411122198242,Purple
13.65412192734733,Blue
13.846728182333194,Purple
13.956971898924067,Purpal
13.463565591383623,RED
13.38273664597086,green
13.871802919462302,Purple
13.841103058611615,Purpal
13.57408450878209,Purpal
13.198036474923471,green
13.56215769379841,RED
13.61066622045723,Purple
13.761925171545899,green
13.30296261065517,RED
13.77843356448303,Red
13.469670706273095,Red
13.22297353097385,Blue
13.098830570645953,Purpal
13.687971609563931,Green
13.311372161389515,Purpal
13.013622566670204,BLUE
13.741748258781246,Purple
13.38888231723774,Purpal
13.420554966391582,Purpal
13.272835213278655,BLUE
13.71983955830426,green
13.26898149470692,Purple
13.485650049022343,BLUE
13.111798055427154,green
13.574680305432556,BLUE
13.639644607921047,red
13.054660118607516,green
14.233821939219899,green
13.45871209901729,RED
13.07170972946379,Purpal
13.622588550319404,RED
13.447463230762323,Red
13.659739912571968,Green
13.537737847536234,Blue
13.830217419997774,red
13.313017712747834,Green
13.301909109364963,RED
13.237555697854627,Purple
13.438320563558623,Blue
13.91553466937549,Purple
13.606033246831865,Green
14.036709898732967,Green
13.083645443851356,Blue
13.458154748350072,Purpal
13.48760890791051,green
13.312707951189594,green
13.545989739050051,Green
13.932305676595783,red
13.50325510179115,BLUE
13.393144442970863,BLUE
13.676526969465152,RED
13.327576238565749,Green
13.184374045764203,Purple
13.788371850468614,BLUE
13.724254949175023,Purpal
13.25820701759548,Blue
13.587771694707321,Green
13.662485026295787,Purple
12.888446828398594,BLUE
13.694979133744432,BLUE
13.831876425781676,BLUE
13.1359505665362,Blue
13.24836183494072,Red
13.325119582166532,BLUE
13.8488244436987,green
13.711630851974213,Red
13.18719473417644,Green
12.858663646980922,Green
13.512216913853818,BLUE
13.10350872226949,Red
12.983434617443071,RED
13.943020123877662,Purpal
13.675731078998994,RED
13.161385767769797,green
13.428623097306465,Green
13.332339283185843,RED
14.131538961215648,red
13.480272289028377,RED
13.565325622921348,red
13.501149361311567,Green
13.217750910787678,BLUE
13.53572002474976,red
13.789661251981931,green
13.772356451899376,Blue
13.746717806727318,Green
13.630824637409231,Red
13.245333867355784,BLUE
13.487590908307435,Purple
13.347345574718554,Purple
13.589754780939328,Blue
13.496019507194493,BLUE
13.382922364614005,Purpal
13.404284307591114,BLUE
13.59620233763811,Red
13.905961484976613,green
13.77513372772735,RED
12.87692651041935,Green
13.147793300968382,red
13.478300125428681,RED
13.315937147897587,RED
13.373490698488364,red
13.518261630338448,Purple
13.049803399003414,Purpal
14.073710028488632,BLUE
13.40495516819399,green
13.21354617752862,BLUE
13.39985183108317,Red
13.435852472077947,Purpal
13.277463782441849,Purple
13.361196624332107,Green
13.506669665769058,Purpal
13.649143871804774,RED
13.256259578600925,Green
13.178286482852737,green
13.67069717467026,green
13.341073089957936,Red
13.469381097035984,green
13.358008794612134,BLUE
13.300124087877927,RED
13.642433829171704,Red
13.427938157989308,Blue
13.32920788467607,red
13.425747505856247,Red
13.520605852327831,red
13.768943058227694,Blue
13.46658981980554,Red
13.544289367509325,red
13.48127380270891,Green
13.204708095775096,Red
13.729163762630237,RED
13.61182108318043,green
13.426773679453687,Red
13.4742681827638,Red
13.270161935841546,Purpal
13.636259486311386,Red
13.40767839416803,Blue
13.336115124725752,RED
13.029402936444382,Red
14.120420511992591,Green
13.106172949606238,Red
13.394975129550093,Purple
13.551802650861368,Purple
13.374616802417657,Purple
13.531318170598361,BLUE
13.671423803255107,Red
13.409840399976936,RED
13.322374238461497,green
13.532226209935245,Purple
13.624623607230871,Purpal
13.634713202065016,Red
13.398145776125158,RED
13.301320775208582,Blue
13.051646695569642,Purple
13.094308382964255,Purpal
13.315897926332152,BLUE
13.486494526152512,green
13.538600639121243,red
13.626090522524977,Purple
13.108340287998064,Blue
13.691648968812957,Red
13.841676659967298,Purpal
13.724629498211181,Green
13.689896956269063,Green
13.198169776189981,Red
13.159466687748413,green
12.956325612059796,BLUE
13.651636467246913,Red
13.181377140483018,BLUE
13.56557765802448,RED
13.957423508415335,Green
13.357938546289487,Purple
13.143367336769582,Green
13.758791626698141,Blue
13.588377232569673,green
13.428774015633591,green
13.573753524039688,green
13.513373522932834,red
13.102219446669142,red
13.35218991349194,Blue
13.682976613206882,Blue
13.415829736163228,Purpal
13.611954362789921,Red
13.407005045594024,BLUE
13.41248655544498,RED
13.273567709202916,Purpal
13.083994509860033,Green
13.64621416325774,BLUE
13.197108412148512,Red
13.710612552489534,Blue
13.432627320297127,red
13.303840338954055,Blue
13.656103881392841,Purpal
13.526111131263421,RED
13.598853774287702,BLUE
13.584959823376097,RED
13.575394799323735,RED
13.330556402556299,Purpal
13.541303084707278,red
13.387873953701373,Purpal
13.997253073046623,Green
13.412016775042346,Purpal
13.371007139513206,Purpal
13.899334205726921,Red
13.689835145787217,Green
13.109445409058322,Green
13.325539022451568,red
13.535406289709026,Purple
13.3253049741649,green
13.603095999979153,Purpal
13.40777615753622,red
13.284166308036347,BLUE
13.529999849516317,Purpal
13.761160357511567,RED
13.56727384589708,Purpal
13.445891247492234,Blue
13.509167194277264,Purpal
13.563572007923662,green
14.012365188177424,Blue
13.534693080817353,Purpal
13.483155927335436,Red
13.550947015540044,RED
13.365117591932199,Blue
13.251225603676827,Blue
13.416279232282582,Red
13.829819980499255,red
13.256966618244408,Purpal
13.452856325220079,Purpal
13.75212948096897,RED
13.770015305365818,Red
13.41466719770254,red
14.120996248685656,BLUE
13.235838608383915,Purple
13.427310045847186,Red
13.873084169189407,Purpal
13.376049822058556,BLUE
13.472049902192337,Green
13.873741043472666,Red
13.668385941094472,red
13.762615738809398,Green
13.418176974382362,green
13.2494309964777,Red
13.432914504776667,Blue
13.216515118198716,Blue
13.360448196862158,Red
13.256760736217312,BLUE
13.243825421261812,BLUE
13.949278199395502,Purpal
13.771116069025213,Green
13.226007026146421,green
13.555184050167794,BLUE
13.943220504251522,Blue
13.510851814049676,Red
13.793514995784617,red
13.659886573749917,Green
13.650197963366173,RED
13.335640545365093,Purpal
13.754257302580358,Purple
13.333654902150968,BLUE
13.36218757755594,green
13.32245396013644,Green
13.688188098713316,Blue
13.571612752223417,Red
13.367447326676076,BLUE
13.767289993790438,green
13.674343964254944,Red
13.623190385213218,RED
13.694102625835757,BLUE
13.281001165663362,Purple
13.628810680540898,RED
13.399959136084103,RED
13.98634563411526,Purpal
13.823430608582501,red
13.47084817406688,BLUE
13.615493334046494,Purpal
13.507314187638954,red
13.449400637408505,red
13.70311068733982,RED
13.580057585864406,Red
13.920226440428011,red
13.470506668331374,Purpal
13.551434800358221,green
13.719558410127716,red
13.501763634581477,Purple
12.953472904579918,Green
13.428369150241827,green
13.567953452010144,Red
13.455812963713592,Purple
13.369059539961824,red
13.195292832601014,Blue
12.907927472404992,Purple
13.138925543774028,BLUE
13.358725070052646,red
13.421760159221007,RED
13.672545302664573,red
13.191194536275185,RED
13.476211992006204,Purpal
13.519604988379812,Purple
13.578372255780722,Purple
13.528879332349928,Green
13.563573710957573,green
13.024707532246971,Purple
13.05102643326749,green
13.50010436671287,BLUE
13.700981255557421,RED
13.182041236970642,red
13.031430232581101,Red
12.891332071612408,Purpal
13.530700749925694,Red
13.000188888139073,BLUE
13.42716980582766,Purpal
13.067721415444646,Blue
13.666230139971613,Red
13.381502463874426,Purple
14.556973849249612,Purple
13.118916375383845,Purpal
13.676138891557403,BLUE
13.469285619457171,Blue
13.416903866450606,RED
13.620316438990771,Purple
13.258362137954098,Purple
13.773557032112643,Blue
13.273807885028071,green
13.960572520025252,BLUE
13.622963426239765,Purple
13.763155422858613,Purpal
13.879442792260496,RED
13.609860292734168,BLUE
13.430428607776184,Red
13.707895715919754,Purple
13.50739578949481,BLUE
13.69591344193174,green
13.469888174543484,BLUE
12.850022865888306,Blue
13.208182769234893,Purple
13.301906236622231,Purpal
13.70208754587231,Purpal
13.473283816245235,Purple
13.478622880857369,Blue
13.546508941982042,Green
13.26005172990689,RED
13.33897608757779,BLUE
13.320393975054843,Blue
13.06149667752485,Purpal
13.515450426813062,BLUE
14.039261256075724,Red
13.445586183812142,Red
13.951677487898036,red
13.57452069537279,red
13.875534723691075,Purple
13.685641333934464,red
13.417708417433131,Green
13.369324655576527,red
13.60701704956015,green
13.512320632560593,Purple
13.672880757479978,RED
13.024963202308088,Green
13.232547220801247,Red
13.548348235857281,Red
13.216320352563295,Purple
13.178213372099817,RED
13.42983163340874,green
13.788183615126714,green
13.888570454737012,Green
13.568423174967984,green
13.614341238407801,BLUE
13.978084900313534,Purple
13.863025891161083,Purpal
13.192537523161112,Blue
13.345072614926746,green
13.405117640626926,BLUE
13.718165912976273,Purple
13.851510250778627,Purpal
13.404657821290325,Green
13.060041244561967,RED
14.070293556318926,Purple
13.494867590610225,RED
13.660767226944505,Blue
14.256345050786908,Red
14.040130736732734,RED
12.884776692276261,Purple
13.455312889601181,Blue
13.168244995992116,Purpal
13.753778622396106,RED
13.31769044162351,green
13.417067110581031,Purpal
13.380433878362893,BLUE
13.449068016564734,BLUE
13.576499777541146,Purpal
13.302473739185984,green
13.748246197259932,Red
13.438315716262057,BLUE
13.530759586472456,Purple
13.512833946797158,Red
13.480053029600494,Blue
13.603752408076808,Red
13.47299432579159,Blue
13.121515891515786,red
13.358336631295058,green
13.545411522051512,BLUE
13.543973499533947,red
13.358839996847585,Red
13.389710675514734,RED
13.557300085825094,Purple
13.300752559275997,Purple
13.312604783642502,Purpal
13.752388751685082,Green
13.717360067249298,Red
13.415456585040825,Green
13.084188024021484,Purpal
13.57605658620181,Red
13.250895544961357,green
13.479080682453565,green
13.568856796425864,green
13.55441834302989,Red
13.521392134780715,Green
13.421191431919512,red
14.02847268508719,RED
12.879758625278501,Green
13.759377266827387,red
13.652940928100923,Green
13.76799956638443,BLUE
13.127347249296054,RED
13.10391164630634,green
13.28453783081515,Purpal
13.549810348936437,red
13.573833027873144,Purple
13.294956861261814,green
13.441957556242391,green
13.622820941265423,BLUE
13.339885452235725,Purpal
13.380748838510927,Purpal
13.223533527652131,Purpal
13.497014831702351,RED
13.4587646071343,Purple
13.562203960314942,Blue
13.715307286453713,Purpal
13.734258311107778,Green
13.844565536292925,Red
13.082099827485006,Red
13.271935848051452,Purpal
13.428865184862235,red
13.161008515517835,Red
13.271066136357825,Blue
13.490975060023911,Red
13.48564225115574,RED
13.517637239983658,Purpal
13.471859005356918,Red
13.577637886271256,Red
13.429753877095937,Purple
13.316730756353676,Green
13.21115829598104,Purpal
13.676776317236937,Blue
13.340503580292972,red
13.37608448942767,green
13.178183655651706,RED
13.810380705344773,Purpal
13.67271819298426,green
13.558886055348345,Purpal
13.230966070503052,Purple
13.966076597117435,Purple
13.620217126557161,Purpal
13.446154061668448,BLUE
13.682060790618326,Purple
13.207636282651424,Purple
14.002865585386612,RED
13.469355459314599,Purple
13.479893468622766,Purple
13.436648449751601,Purpal
13.8133635127109,green
13.286248583923351,RED
13.8398795161991,BLUE
13.54354142052717,green
13.862365837116295,Red
13.425261180930945,Purple
13.353976938612927,Red
13.671430875715474,green
13.60238410725441,Green
13.609420727325268,Blue
13.695079479809896,Green
13.507496525282201,Red
13.87059411272837,BLUE
13.619656321862859,Purple
13.345333604971461,Purple
13.703529868486844,Purple
13.740362759812866,Purple
13.442266866123708,Purple
13.437060801137072,red
13.638584361882303,Green
13.258168663667543,green
14.091262883616673,Blue
13.780894144201001,BLUE
13.488437612310001,green
13.506445681165614,RED
13.035719891409018,Purple
12.996856014015794,green
13.28584166806164,Red
13.31886024102671,green
13.161283270402984,Purpal
13.622017992029663,Blue
13.511764479051223,BLUE
13.449159608664411,BLUE
13.198857880784126,red
13.062794591595263,Purple
13.51073956353197,RED
13.55521301218523,green
13.682555965805876,BLUE
12.957360811127795,BLUE
13.442301785646245,Purpal
13.551951564201536,Red
13.138589072195428,Purpal
13.302627940340418,Red
12.973662903709531,Purpal
13.354984423733306,Red
13.708904816967464,Green
13.67870136766175,RED
13.44315571394664,green
13.951909200541544,Red
13.23238477729879,Purple
13.296170052159904,Blue
13.439170246890702,Purpal
13.459397344449135,BLUE
13.520527329693841,Purpal
13.599238087122117,BLUE
13.811481128833852,RED
13.521975643942587,RED
13.276705119032312,RED
13.6713850675989,red
13.872813214637028,Red
13.677137711731019,Red
13.744308189071734,RED
13.415851862262624,green
13.750651860885891,Purple
12.814607393556682,red
13.502875532721335,BLUE
13.838256994953507,BLUE
13.596183192697017,green
13.346074752955445,green
13.555224490143926,RED
13.446681739037247,Red
13.615922697667644,Green
13.512538792173078,Red
13.378417119353441,Blue
13.304722632521473,BLUE
13.57702942164347,Blue
13.434984754544464,RED
13.384719821183292,Blue
13.393743473153982,Red
13.414296879624865,Blue
13.557177922465385,green
13.545148251415467,Red
13.553505896595805,green
13.501269210787784,red
13.210548687020878,Green
13.939363193910026,Blue
12.991911133851312,Red
13.325229190865046,Red
13.374271080533724,Purple
13.575259593915886,Purple
13.70284661542373,Blue
13.545915732728122,green
13.701812286179828,Green
14.05947697798683,red
13.46177863956413,Green
13.720444398776475,BLUE
13.677911494813138,BLUE
13.758809042146538,BLUE
13.607298245667886,RED
13.51543429227061,red
13.516483705558494,Red
14.332711657115277,BLUE
13.408764210310311,Blue
13.899613989120185,Purpal
13.544150701013372,green
13.927753782285473,Red
13.208479703837213,Green
13.336964504321802,Blue
13.548004942748637,Blue
13.777627780055823,red
13.470176696954411,Purple
13.710960408260051,Blue
13.580702158652377,Red
13.243661413101138,Purple
13.512282010930032,BLUE
13.492689744791866,Purple
13.406777587706724,BLUE
13.70388732092119,Purpal
14.098837839842303,green
13.471423674088944,Purpal
13.224716588699093,Purpal
13.685737721302123,Green
14.051407465582864,BLUE
13.513166829239283,Purple
13.650945814944821,Purpal
13.62625249102327,BLUE
13.366189942435763,Red
13.242898653915011,RED
13.382476711480178,RED
13.498333744230187,Purpal
13.024821448012748,Red
13.139994690455896,red
13.353757991607533,Purple
12.950818323895381,BLUE
13.646440631879402,Purpal
13.41200298566018,Blue
13.450557678968579,Blue
13.045109676004218,Purpal
13.56749938529916,green
13.739013592635448,red
13.628581246483378,BLUE
13.418873437542414,BLUE
13.523721253792365,Purpal
13.727909392992073,Red
13.410898779658278,Blue
13.576400560445447,RED
13.617729747684512,red
13.461530837735019,BLUE
13.666340823511081,red
13.323615485499351,Purple
13.636635838927141,Blue
13.639913913269557,green
13.598958720969445,red
14.06703118887275,Green
13.415787200714197,Red
13.550818663387263,Purpal
13.593043100613373,green
13.38935321891512,Purpal
13.36543169195939,Green
13.753443183258252,RED
13.627092922676132,Red
13.454496830113978,Blue
13.407365587076091,Red
13.299611943158805,Red
13.443081613574898,Purple
13.241975264581782,red
13.692198298613952,Purple
13.058518845740177,Blue
13.170803920590732,Green
13.54216058197005,RED
13.594508382190463,RED
13.699685862511854,RED
13.428407699384564,red
13.036611190620268,BLUE
13.159165011912358,Blue
13.798861089305445,BLUE
13.400904724074246,RED
13.520362346717792,BLUE
13.611728842760007,Green
13.908082939163629,BLUE
13.504635926809616,Blue
13.935192942441514,RED
12.81550686936001,Purpal
13.05435575815457,BLUE
13.338275483842585,Purpal
13.692896879475256,Green
13.587657217458756,Purple
13.703684235352501,RED
14.062747956080752,Purpal
13.865264809660745,green
13.340166426269474,BLUE
13.671198987267365,Purpal
13.51345431503423,Blue
13.51637727538141,red
13.299995914051,Green
13.693358475419886,green
13.71915034610396,Purpal
13.99927733905916,Red
13.438035740861412,Blue
13.209311194310176,green
13.600214557637976,BLUE
13.385978310854824,Purpal
13.248937768701713,Green
14.055713084896233,RED
13.72909178795213,Purple
13.540662206797574,BLUE
13.628513574934347,Blue
13.108306474932616,green
13.644058064725731,Purple
13.03343665454267,Red
13.381935062569235,red
13.25204678972676,red
13.311615778382203,Blue
13.500136301635802,RED
13.026299952918657,Purple
13.232597597621755,Purple
13.445548698001481,RED
13.07028552827103,BLUE
13.671154751706145,Purple
13.64241344289697,green
13.607656710762471,red
13.329051948893278,Green
13.36988719653453,Purpal
13.836675166156299,Red
13.24226665104854,red
13.25409032462969,red
13.467602798470711,Red
12.823929200042366,RED
13.592374200328826,red
13.21244786163437,Blue
13.49163773214888,green
13.84903130391699,RED
13.707784933113627,Blue
13.343470054905417,red
13.696282453811315,Green
13.652788288824197,BLUE
13.469141271347489,green
13.351124318061771,Purpal
13.193008869607975,Purpal
13.420296785561758,Purpal
13.107083461600824,Green
13.584954496133187,Red
13.75299560209498,Purple
13.697894771616024,BLUE
13.527283076819422,RED
13.723553741214727,RED
13.330581437452412,green
14.138377252966272,RED
13.683083394525841,Purple
13.63330480166058,BLUE
13.039150314100261,Red
13.71799626595234,Green
13.397097854239206,Purpal
13.247192956250819,Purple
13.360991101335347,green
13.255290373931542,Green
13.39602330690205,BLUE
13.795309896574783,Red
13.887821751702052,Red
13.724507140967581,Red
13.509611258242996,RED
13.464746301178504,RED
13.363778084046925,red
13.756237202313064,Red
13.52173547398383,Purpal
13.213185086358049,Blue
13.501524507851447,Purpal
13.175798590361177,Purpal
13.412710535013722,Green
13.572067711614108,Green
13.64868734048622,Blue
13.426743412010015,Purple
13.523216247219098,Red
13.620845800407027,Purpal
13.182786431559115,Blue
13.706369123167842,Purple
13.32147889795488,Purple
13.335743555221851,green
13.297656233717054,Purple
13.571757329181771,Green
13.542204092667791,BLUE
13.64331410892798,Blue
13.328806799591339,BLUE
13.706740058609735,Blue
13.553534318257995,Purple
13.684094654373135,green
13.546487686948513,BLUE
13.34119002344041,red
13.25701310613672,Purple
13.676550035726768,green
13.316620606517302,Purpal
13.491086329518957,Red
13.458557567896752,Blue
13.537292863993325,Green
13.903019506071086,Purple
13.516442969882373,Purpal
13.778603783950277,Green
13.719364543244717,Red
13.598839085160573,Green
13.807717639199634,Red
13.54958080926811,Blue
13.356207860959351,Purple
13.445209134242075,Blue
13.724548652966634,Red
13.670842871032148,Purple
13.853578022719741,green
13.444997644260752,Blue
13.687699251699214,Green
13.266000697234906,Blue
13.471059089160174,red
13.843193632700053,Purple
13.51034794543418,Red
13.377957259076838,BLUE
13.421695949688295,Blue
13.628818380887334,Purple
13.332313687562182,green
13.400118008867314,red
13.256358683511974,Purpal
13.569160537816,red
13.732360144712416,RED
